id,name,rating,genre,plot_summary,poster_url,release_year,duration,type
511,War Sailor (2023) Hindi Web Series,7.5,"War, Drama, History","The series is an extended version of the critically acclaimed Norwegian film, following two best friends, Alfred and Sigbjørn, who are ordinary sailors working on a merchant ship when World War II breaks out. They are suddenly thrust onto the front lines of the war, serving as vital cogs in the Allied effort transporting essential supplies across the Atlantic. For years, they battle brutal storms, constant threat from German U-boats, and the psychological trauma of witnessing death and destruction, all while being far away from home and family. Meanwhile, back in Bergen, Norway, Alfred’s wife, Cecilia, struggles to raise her children in the shadow of the occupation, never knowing if her husband is alive or dead. The narrative is a poignant and harrowing account of the sailors' immense sacrifices and the hidden war fought by the merchant fleet. When the war finally ends, the two friends survive and return home, only to find that their community and country have forgotten their heroism, and they are now wrestling with severe psychological scars—the lasting effects of post-traumatic stress. The story then pivots to their agonizing struggle to reconnect with their families and find peace in a world that has moved on, highlighting the often-overlooked trauma of those who survived the war at sea and the personal battles they faced long after the final shot was fired.",https://m.media-amazon.com/images/M/MV5BMWQ2ZmZlNzMtNTBkYy00Y2VkLThmMjEtY2I5ZWIwODljYmM0XkEyXkFqcGc@._V1_.jpg,2023,43–61 min/episode,WEBSERIES
512,Victor Lessard (2017) Hindi Web Series,7,"Crime, Mystery, Thriller","Victor Lessard is a brilliant, unconventional detective working for the Montreal Police force who has a knack for solving the city's most baffling and gruesome crimes. The series centers on him and his partner, Jacinthe Taillon, as they investigate a complex and disturbing murder case that quickly evolves into a high-stakes hunt for a serial killer. Lessard, a man haunted by his past and struggling with personal demons, must use his sharp intellect and unorthodox methods to unravel the killer's cryptic clues and motive. The investigation forces him to confront the dark underbelly of Montreal society, encountering political corruption, organized crime, and shocking family secrets. As the body count rises, the pressure mounts from his superiors, and the case becomes deeply personal, challenging Lessard's fragile mental state. The narrative is a gritty, character-driven police procedural that masterfully builds suspense, focusing heavily on the psychological toll the work takes on the detectives. The first season establishes the complex, often tense, partnership between Lessard and Taillon, showcasing their complementary skills in solving the mystery. It is a taut thriller that dives into the complex psyche of both the detective and the perpetrator, offering a chilling portrayal of obsession and the relentless pursuit of justice.",https://m.media-amazon.com/images/M/MV5BNWI4OGI5ZjYtYjMwZC00NDMxLTg1NGYtNWNiMWM0ZGQ5NWQ5XkEyXkFqcGc@._V1_.jpg,2017,42–48 min/episode,WEBSERIES
513,The Power (2023) Hindi Web Series,6.8,"Sci-Fi, Thriller, Drama","Based on Naomi Alderman's novel, 'The Power' explores a world where teenage girls suddenly develop the ability to generate electrical jolts from their hands, a power that can range from a tingling sensation to lethal force. This phenomenon, known as the 'Electric Power,' shifts the global power balance, as women become the dominant sex. The series follows a diverse set of characters across multiple continents whose lives are dramatically affected by this sudden biological change. Among them are Allie, who finds spiritual meaning in her new ability; Tunde, a Nigerian journalist documenting the seismic global change; Roxy, the daughter of a London crime boss who uses the power for revenge; and Margot Cleary-Lopez, a Seattle politician struggling to manage the chaos while her own daughter develops the power. The narrative explores the societal, political, and personal consequences of this gender-flipping revolution. It delves into how established hierarchies crumble, how new systems of control emerge, and how power corrupts regardless of gender. The series is a speculative thriller that uses the extraordinary premise to dissect themes of patriarchy, authority, and violence, showing the terrifying speed with which a new world order can be established and the inevitable conflicts that arise when the marginalized suddenly hold the ultimate weapon. It is a sweeping, global story of revolution and transformation.",https://m.media-amazon.com/images/M/MV5BMTkyY2NjMDItYzk0Yi00N2IxLTllYTQtOTFhOTdjZTI3ZDBjXkEyXkFqcGc@._V1_.jpg,2023,47–56 min/episode,WEBSERIES
514,Indian Summers (2015) Hindi Web Series,7.8,"Drama, History","Set in the summer of 1932 in Simla, the Himalayan hill station that served as the summer capital of the British Raj, 'Indian Summers' chronicles the final tumultuous decades of British rule in India. The narrative begins as the British social elite escape the Delhi heat for their annual retreat, but the tranquility is shattered by the increasing fervor of the Indian independence movement. The series intricately follows the complex lives and interweaving relationships of the English residents—the political and social maneuvering, the scandals, and the racial tensions—alongside the mounting political and personal aspirations of the Indian population. Central to the story are Ralph Whelan, the private secretary to the Viceroy, and his sister Alice, navigating the rigid class system, as well as a young Indian man, Aafrin Dalal, who is caught between two worlds. The show masterfully portrays the opulence of the ruling class and the growing unrest and struggle for freedom. It delves into themes of forbidden love, betrayal, class distinction, and the inevitable collapse of the British Empire. The lush, historical setting provides a vibrant backdrop to the simmering tensions between colonizer and colonized, with every social interaction charged with political consequence. The season paints a detailed, often heartbreaking, picture of a society on the verge of radical, irreversible change.",https://m.media-amazon.com/images/M/MV5BODI4MjIyODc0NV5BMl5BanBnXkFtZTgwNjU2Njg4NjE@._V1_.jpg,2015,60 min/episode,WEBSERIES
515,The Test (2023) Season 2 Hindi Web Series,8.5,"Documentary, Sports","The Test Season Two is a compelling sports documentary that follows the journey of the Australian men's cricket team through a period of immense change and inner turmoil. After the high-profile exit of Captain Tim Paine due to a scandal, and the subsequent departure of Coach Justin Langer, the team must navigate disruption and discontent under new leadership. The series provides an intimate, behind-the-scenes look at the team's inner-workings during the 2021/22 Test season, where they face their arch-rivals England in the Ashes, break a long-standing spell by playing cricket in Pakistan amidst anti-government protests, and duel with Sri Lanka. It chronicles the challenges and triumphs faced by players like Captain Pat Cummins, Nathan Lyon, Scott Boland, David Warner, and Usman Khawaja, offering a rare glimpse into their lives both on and off the field as they strive to redefine the team's culture and reclaim their standing in the world of Test cricket. It's a candid exploration of professional sport at the highest level, focusing on resilience, teamwork, and navigating a turbulent, uncertain world while pursuing excellence.",https://m.media-amazon.com/images/M/MV5BZjNjOTQzOWItMzk4MC00MmMzLTk4ZjUtMWU4ZWE4ZmU0OWY5XkEyXkFqcGc@._V1_.jpg,2023,45–47 min/episode,WEBSERIES
516,Gabby's Dollhouse (2023) Season 7 Hindi Web Series,7.5,"Preschool, Adventure, Fantasy","Gabby's Dollhouse is a whimsical children's series that blends live-action and animated elements to encourage curiosity, creativity, and a 'growth mindset' in young viewers. Each episode begins with the live-action Gabby in her bedroom, where she receives a 'Dollhouse Delivery'—a miniature package that serves as the catalyst for her animated adventure. By donning her magical cat-ears headband, Gabby shrinks down and enters the fantastical, cat-themed world of her dollhouse. Here, she's joined by her stuffed toy, Pandy Paws, and a delightful cast of feline friends known as the Gabby Cats, including CatRat, Cakey, and DJ Catnip. Together, they embark on pawesome adventures, solving problems, learning new things through songs and activities, and navigating the playful challenges presented by the dollhouse's various themed rooms. The show focuses on themes of resilience, emotional intelligence, and the power of imagination, making it a positive and engaging experience for its target preschool audience.",https://m.media-amazon.com/images/M/MV5BYjQ5ZjA1NDQtMmVhOS00ZWUyLWI5ZDktODU4MWUyYTljODkwXkEyXkFqcGc@._V1_.jpg,2023,22 min/episode,WEBSERIES
517,The Night Agent (2023) Hindi Web Series,7.5,"Action, Thriller, Political Conspiracy","The Night Agent is a fast-paced, character-driven action-thriller centered on Peter Sutherland, a low-level FBI agent whose mundane job is to staff a rarely-used emergency line in the White House basement, known as Night Action. His life is dramatically upended when the phone finally rings, connecting him to a terrified civilian named Rose Larkin, a former cybersecurity CEO whose aunt and uncle, who were secretly undercover agents, have just been murdered. This single phone call propels Peter and Rose into a vast and dangerous conspiracy that reaches the highest echelons of the American government, potentially all the way to the Oval Office. On the run from assassins and unsure who to trust within the intelligence community, they must work together to uncover the truth behind a deadly plot. The series follows their desperate struggle for survival as they peel back layers of deceit, with Peter trying to clear his name, which was previously implicated in a terrorist attack, while protecting Rose and exposing the traitors hidden within the White House.",https://m.media-amazon.com/images/M/MV5BYjVmZWZkMTktODNiYS00YTYzLWE4NDAtYTgwOGFhYjc4ZGQ4XkEyXkFqcGc@._V1_FMjpg_UX1000_.jpg,2023,45–55 min/episode,WEBSERIES
518,Swarm (2023) Hindi Dubbed Web Series,7.1,"Dark Comedy, Psychological Thriller, Satire","Swarm is a satirical dark comedy and psychological thriller that delves into the unsettling depths of modern fandom and celebrity obsession. The series follows Dre Greene, a young woman whose life is consumed by her profound, almost cult-like devotion to a globally famous pop star named Ni'Jah, whose passionate followers are collectively known as 'The Swarm.' After a devastating personal incident related to her sister and her idol, Dre's obsession takes a sudden and terrifying dark turn. What begins as online defense of her pop queen quickly escalates into a murderous cross-country journey. The show follows Dre as she travels across the United States, tracking down and violently confronting anyone who dares to disrespect Ni'Jah on social media, blurring the lines between fan culture, identity, and mental illness. With elements of psychological horror and sharp social satire, Swarm offers a chilling and often darkly humorous commentary on the extremes of celebrity worship and the dangerous loneliness that can lead to violence. The narrative structure, featuring an in-universe true crime documentary, adds a meta-layer, suggesting the bizarre events may be a fictionalized recreation of real-world happenings.",https://m.media-amazon.com/images/M/MV5BYjRmYjEyOTktOWZmMy00ZjdiLTliMmQtMTZlZDMyZGIwZDFmXkEyXkFqcGc@._V1_.jpg,2023,28–35 min/episode,WEBSERIES
519,Agent Elvis (2023) Hindi Dubbed Web Series,6.8,"Adult Animation, Action-Comedy, Spy","Agent Elvis is a raucous, adult animated action-comedy that posits an outlandish 'What if?' scenario: what if Elvis Presley, the King of Rock 'n Roll, was secretly an international spy? Inspired in part by true events, such as Elvis's meeting with President Richard Nixon, the series reimagines the music icon as a karate-kicking, gun-toting secret agent who works for a covert government organization known as **TCB (The Central Bureau)**. Juggling his life as a global superstar with his espionage duties, Elvis is recruited by the mysterious Commander and paired with the sharp-witted agent CeCe to tackle threats ranging from Charles Manson and psychedelic gurus to sonic mind control weapons. The show is set against the backdrop of the late 1960s and early 1970s, featuring exaggerated angles, bright animation, and a stream of historical and pop culture cameos. It serves as a loving but cheeky tribute to the Elvis mythos, engaging in absurd, psychedelic adventures across the globe while the King grapples with his fame and the ever-changing cultural landscape. The series is filled with over-the-top action, crude humor, and an excellent soundtrack of 60s and 70s anthems.",https://m.media-amazon.com/images/M/MV5BYzEyYWM4ZjYtMDQxOC00Mjg0LTg2MDYtYmI5Zjk5ZjNiNmM1XkEyXkFqcGc@._V1_FMjpg_UX1000_.jpg,2023,25 min/episode,WEBSERIES
520,No Traces (2023) Hindi Dubbed Web Series,6.4,"Action, Crime, Comedy","No Traces, or *Sin Huellas*, is a dark action-comedy series that follows the frantic, often hilarious ordeal of two socially marginalized women, Desi and Cata. Desi, a Roma woman, and Cata, a Mexican woman, are best friends who work together as housekeepers. After being unceremoniously fired from their cleaning jobs, they are desperate for cash when they accept a lucrative, mysterious, one-off job: cleaning up a mansion. Upon arriving, they discover the scene of a brutal murder. In a state of panic, they make a terrible decision: they clean the crime scene to perfection, leaving literally 'No Traces,' and then flee with a hidden bag full of money they find. Their poor choice immediately spirals into a nightmare. They quickly become the prime suspects in the murder and find themselves pursued by ruthless Russian hitmen who want their money back and the women dead, as well as the police who are hunting them down. The series is a frantic, cat-and-mouse chase, forcing the two women to rely on their wits and their deep bond to navigate a world where they are wrongly accused, on the run, and entangled in a high-stakes criminal conspiracy that they accidentally stumbled into. The story blends thrilling action with dark humor as the housekeepers-turned-fugitives try to clear their names and survive.",https://m.media-amazon.com/images/M/MV5BZWFjZTM1NTgtMzExOS00MGNkLWIxMzUtNzdmYThkM2U0ZmQ2XkEyXkFqcGc@._V1_FMjpg_UX1000_.jpg,2023,40–48 min/episode,WEBSERIES
521,Class of 07 (2023) Hindi Web Series,7.3,"Comedy, Apocalyptic, Survival","Class of '07 is an Australian apocalyptic survival comedy series that brings together a group of women for a high-stakes, life-changing reunion. An apocalyptic tidal wave suddenly hits during their 10-year reunion at an all-girls high school, leaving the former students stranded on the sole island peak of their old high school campus. The disparate group of women, many of whom have unresolved history and old high school grievances, must now band together and find a way to survive on the limited resources of their isolated school grounds. The series expertly balances the grave circumstances of apocalyptic survival, like scavenging for food, power, and clean water, with the very real and often petty drama of their unresolved pasts. Old rivalries, clique mentalities, and the long-term effects of high school trauma resurface as they fight for their lives. The show is a humorous and often raw exploration of female friendship, womanhood, and the lingering effects of high school dynamics, demonstrating that even when the world is ending, the drama of a tenth-year reunion is inescapable. The series is praised for its sharp humor and the strong ensemble cast as the women learn to overcome their past regrets and work together to survive.",https://m.media-amazon.com/images/M/MV5BZDAzNmU0MWEtMDE2MS00MzMyLTkwNjMtZTU2MjIyZWU2NTk2XkEyXkFqcGc@._V1_.jpg,2023,30 min/episode,WEBSERIES
522,DOM (2023) Season 2 Hindi Web Series,7.3,"Crime, Action, Drama","DOM Season 2 continues the gripping, true-story-based crime drama detailing the complex and tragic lives of father and son, Victor Dantas and Pedro 'Dom' Dom. With his face plastered across the media, Dom has become the most wanted criminal in Rio de Janeiro, constantly on the run from the police as his robberies become increasingly dangerous. The season follows his desperate attempts to evade capture, including a tumultuous stint in prison and a precarious flight from Rio. Meanwhile, Victor, a dedicated police officer who has always fought against the corrupt side of law enforcement and his son's drug addiction and criminal life, finds himself at war with the system he once believed in. His own past is explored through 1970s flashbacks, detailing his initial undercover work in the Amazon rainforest and the roots of the drug trafficking scheme that eventually consumed his son. Season 2 intensifies the parallel narratives of Victor's fight for justice and Dom's struggle for survival and freedom, showcasing the heartbreaking cycle of crime and consequence that binds the father and son together in a tragic and inescapable destiny.",https://m.media-amazon.com/images/M/MV5BMWU3ZGY5MzktNTE0MS00ZDEyLTk5YTEtYzc2MGFjODAzMjZhXkEyXkFqcGc@._V1_.jpg,2023,55–65 min/episode,WEBSERIES
523,Shadow and Bone (2023) Season 2 Hindi Web Series,7.6,"Fantasy, Action, Adventure","Shadow and Bone Season 2 follows Alina Starkov and Mal Oretsev immediately after their escape from the Darkling (General Kirigan) and the terrifying Shadow Fold. On the run, Alina is now more determined than ever to find the remaining mythical amplifiers—the Sea Whip and the Firebird—to fully unleash her Sun Summoner power, a force she believes is the only hope of destroying the Fold and reuniting the fractured nation of Ravka. This quest is a desperate, continent-spanning race against the Darkling, who has survived the Fold with his power amplified and a new, seemingly indestructible army of shadow monsters called the *nichevo'ya*. As Alina grapples with the traumatic events of her past and the intoxicating pull of immense power, she and Mal must rally new allies, including the charismatic privateer Sturmhond, who is secretly Prince Nikolai Lantsov. Meanwhile, back in Ketterdam, the fan-favorite Crows—Kaz Brekker, Inej Ghafa, and Jesper Fahey—are on their own dangerous mission. They must execute a deadly heist to clear their names and regain control of their territory, which inevitably leads them on a collision course with the legendary Sun Summoner's struggle. The season is a high-stakes adventure about rediscovering power, making heartrending choices, and battling an evil that has only grown stronger.",https://m.media-amazon.com/images/M/MV5BZWM1NTJiNzUtYTJlYy00NWYyLTliNjUtN2FjNzdkOWQxNWRjXkEyXkFqcGc@._V1_FMjpg_UX1000_.jpg,2023,43–58 min/episode,WEBSERIES
524,The Glory (2023) Part 2 Hindi Web Series,8.1,"Revenge, Psychological Thriller, Melodrama","The Glory Part 2 concludes the chilling and meticulous revenge saga of Moon Dong-eun, a former victim of horrific high school violence. Having dedicated her entire adult life to an elaborate, decades-long plan, Part 2 shows her scheme coming to fruition against her high school bullies, particularly the ringleader Park Yeon-jin, and the indifferent bystanders who enabled the abuse. Dong-eun, now a homeroom teacher at the elementary school attended by Yeon-jin’s child, begins her relentless campaign to systematically dismantle the lives of her tormentors. With the strategic assistance of Joo Yeo-jeong, a plastic surgeon who harbors his own secret quest for justice, and Kang Hyeon-nam, a fellow domestic abuse victim who acts as Dong-eun’s informant, the web of revenge tightens. In Part 2, secrets are ruthlessly exposed, alliances crumble, and the morally grey lines surrounding the characters’ actions become sharper. The focus shifts to the psychological and societal fallout of Dong-eun’s plan, culminating in the complete and chilling downfall of her abusers, as Yeon-jin and her accomplices are forced to face consequences that mirror the immense suffering they once inflicted. The series is a dark, emotionally resonant exploration of trauma, justice, and the ultimate cost of retribution.",https://m.media-amazon.com/images/M/MV5BYzM4ODUwY2UtMWJmYS00ZWFiLThkZGYtNjg4ZmViMTZjMTgxXkEyXkFqcGc@._V1_.jpg,2023,45–60 min/episode,WEBSERIES
525,Lookout (2017) Web Series,7.2,"Thriller, Crime, Drama",Lookout (2017) is an Amazon Original web series that follows the thrilling events surrounding an intricate criminal plot and the characters trying to survive within it. Season 1 is available in complete HDRip format.,https://m.media-amazon.com/images/M/MV5BMWIzYTJhNjYtZDU3ZS00YzcwLWFiNzAtZmQ5M2IzZGVjZDIwXkEyXkFqcGc@._V1_FMjpg_UX1000_.jpg,2017,Approx. 45 min/episode,WEBSERIES
526,The Mandalorian (2019) Season 1 Web Series,8.8,"Action, Adventure, Sci-Fi","The Mandalorian (2019) Season 1 follows the lone bounty hunter Din Djarin in the outer reaches of the galaxy, far from the New Republic's authority, as he protects Grogu (The Child) from dangerous enemies while taking on high-stakes missions.",xxxx,2019,30–50 min/episode,WEBSERIES
527,The Mandalorian (2020) Season 2 Web Series,8.9,"Action, Adventure, Sci-Fi","The Mandalorian Season 2 continues the journey of Din Djarin and Grogu as they navigate the galaxy, facing new threats and meeting new allies while uncovering secrets about the Mandalorian culture.",https://m.media-amazon.com/images/M/MV5BNjgxZGM0OWUtZGY1MS00MWRmLTk2N2ItYjQyZTI1OThlZDliXkEyXkFqcGc@._V1_FMjpg_UX1000_.jpg,2020,35–55 min/episode,WEBSERIES
528,The Mandalorian (2023) Season 3 Web Series,9,"Action, Adventure, Sci-Fi","The Mandalorian Season 3 continues the epic saga of Din Djarin and Grogu, as they face even greater challenges across the galaxy, encounter new allies, and confront enemies with the fate of the galaxy at stake.",xxxx,2023,40–60 min/episode,WEBSERIES
529,Sex Life (2023) Season 2 Web Series,7.5,"Drama, Romance","Sex Life (2023) Season 2 explores the complex relationships and desires of its characters, delving into romance, passion, and secrets. Season 2 complete download is available on Netflix WEB-DL.",https://m.media-amazon.com/images/M/MV5BZTllYjYzMDgtNDZiZi00MjBkLWFkYWYtZTBlZDc3N2E0MTczXkEyXkFqcGc@._V1_.jpg,2023,45–60 min/episode,WEBSERIES
530,Kaleidoscope (2023) Hindi Web Series,7.6,"Crime, Heist, Drama","Kaleidoscope (2023) is a gripping Netflix original web series that follows an elaborate heist through multiple perspectives, combining suspense, drama, and unexpected twists. Season 1 episodes E1-8 are available.",xxxx,2023,Approx. 50 min/episode,WEBSERIES
531,Copenhagen Cowboy (2023) Hindi Web Series,7.3,"Crime, Thriller, Drama","Copenhagen Cowboy (2023) is a dark Netflix original web series exploring the criminal underworld of Copenhagen. The story follows a mysterious protagonist navigating crime, deception, and betrayal across Season 1.","https://m.media-amazon.com/images/M/MV5BYjU5ZDcwODUtYjYyMy00NTE5LThlYzUtYTliMTZjYzhhNGQxXkEyXkFqcGc@._V1_QL75_UX190_CR0,2,190,281_.jpg",2023,40–50 min/episode,WEBSERIES
532,Woman of the Dead (2022) Hindi Web Series,7,"Horror, Mystery, Thriller",Woman of the Dead (2022) is a Netflix original web series that delves into a chilling world of supernatural mysteries and suspense. Season 1 follows the protagonists as they uncover secrets and survive encounters with the undead.,xxxx,2022,45–55 min/episode,WEBSERIES
533,The Fabulous (2022) Hindi Web Series,7.4,"Drama, Fashion, Reality","The Fabulous (2022) is a Netflix original series exploring the high-paced world of fashion and lifestyle, following characters through personal challenges, relationships, and ambitions in Season 1.",https://m.media-amazon.com/images/M/MV5BNDU3OWU1YjQtZGNmZC00OTEzLTk4ODgtNjRlNmQ5MjNjZjA2XkEyXkFqcGc@._V1_.jpg,2022,Approx. 40 min/episode,WEBSERIES
534,Rise of Empires Ottoman (2022) Season 2 Hindi Web Series,8.1,"History, Documentary, Drama","Rise of Empires Ottoman Season 2 (2022) is a Netflix historical documentary-drama series, depicting key events, battles, and political intrigue of the Ottoman Empire, showcasing strategies and historical narratives.",https://m.media-amazon.com/images/M/MV5BY2MyYWZiNTItNjI4Yi00ZDYyLTlmOGEtOTQ5MGFmMmNlMzk4XkEyXkFqcGc@._V1_FMjpg_UX1000_.jpg,2022,Approx. 50 min/episode,WEBSERIES
535,Emily in Paris (2022) Season 3 Hindi Web Series,7.5,"Comedy, Drama, Romance","Emily in Paris (2022) Season 3 follows Emily navigating love, work, and friendships in Paris with humor, drama, and the glamour of city life. All episodes of Season 3 are available.",xxxx,2022,Approx. 45–55 min/episode,WEBSERIES
536,The Witcher Blood Origin (2022) Hindi Web Series,7.8,"Action, Fantasy, Adventure","The Witcher Blood Origin (2022) is a Netflix prequel exploring the origin of the first Witcher and the elven civilization. Season 1 episodes uncover battles, magic, and the early history of the Continent.",https://m.media-amazon.com/images/M/MV5BZjNiYjc1ODItNmYyMi00OWRiLThiN2ItNjY2YTYwNTExNTQ0XkEyXkFqcGc@._V1_.jpg,2022,Approx. 50 min/episode,WEBSERIES
537,Babylon Berlin (2017) Hindi Web Series,8,"Crime, Drama, Thriller","Babylon Berlin (2017) is a German historical drama exploring the turbulent Weimar Republic, political intrigue, crime, and personal stories, with Season 1 episodes available in Hindi.",xxxx,2017,Approx. 45–55 min/episode,WEBSERIES
538,Tom Clancys Jack Ryan (2022) Season 3 Hindi Web Series,8.2,"Action, Thriller, Drama","Tom Clancys Jack Ryan (2022) Season 3 follows CIA analyst Jack Ryan as he navigates global conspiracies, political intrigue, and high-stakes missions in this action-packed web series.",https://m.media-amazon.com/images/M/MV5BNGYxNzgzNTQtY2U0OC00NzU2LTgxZmYtNmZkMmVlMjgyMzM3XkEyXkFqcGc@._V1_.jpg,2022,Approx. 50 min/episode,WEBSERIES
539,The Bad Guy (2022) Hindi Web Series,7.6,"Crime, Thriller, Drama",The Bad Guy (2022) is a Netflix original web series that follows the life of a morally ambiguous protagonist involved in crime and complex relationships. Season 1 episodes are available in Hindi.,https://m.media-amazon.com/images/M/MV5BZTljOGJiNjYtYTY1Ni00Yzk4LWI2YTUtNTdhYmYyMTgyNDMxXkEyXkFqcGc@._V1_.jpg,2022,Approx. 45–55 min/episode,WEBSERIES
540,The Recruit (2022) Hindi Web Series,7.7,"Action, Thriller, Drama","The Recruit (2022) follows CIA recruits through their training and missions, exploring espionage, secrets, and personal challenges in Season 1. All episodes are available in Hindi.",xxxx,2022,Approx. 45–55 min/episode,WEBSERIES
541,Hide and Seek (2019) Hindi Web Series,7,"Drama, Mystery, Thriller",Hide and Seek (2019) follows the story of a mysterious disappearance that uncovers secrets and hidden agendas. Season 1 episodes are available in Hindi.,https://m.media-amazon.com/images/M/MV5BOTdmZDY4MGQtOTM4ZC00MGM3LWI2ZjctZGRlMjMyMjc5N2JkXkEyXkFqcGc@._V1_.jpg,2019,Approx. 45–50 min/episode,WEBSERIES
542,Lookism (2022) Hindi Web Series,7.2,"Drama, Action","Lookism (2022) follows the story of a young man facing discrimination for his appearance while navigating high school life, friendships, and challenges. Season 1 episodes are available in Hindi.",https://m.media-amazon.com/images/M/MV5BYTc1MTAzNWYtM2Q3Yy00OTExLWE1YTUtOTJhMzcyNGUzMGVmXkEyXkFqcGc@._V1_FMjpg_UX1000_.jpg,2022,Approx. 35–45 min/episode,WEBSERIES
543,Money Heist Korea Joint Economic Area (2022) Hindi Web Series,8,"Crime, Thriller, Drama",Money Heist Korea Joint Economic Area (2022) follows a group of skilled thieves planning high-stake heists while navigating betrayal and intrigue. Season 1 episodes are available in Hindi.,xxxx,2022,Approx. 50–60 min/episode,WEBSERIES
544,War of the Worlds (2020) Hindi Web Series,7.4,"Sci-Fi, Drama, Thriller","War of the Worlds (2020) depicts humanity’s struggle against alien invasions, exploring survival, science, and conflict. Season 1 episodes are available in Hindi.",https://m.media-amazon.com/images/M/MV5BY2FlOTFhZDctMmQ4Zi00Y2E0LTk2NjMtMTdlNTA3ODg1YTZlXkEyXkFqcGc@._V1_FMjpg_UX1000_.jpg,2020,Approx. 45–50 min/episode,WEBSERIES
545,Legal High (2022) Season 2 Hindi Web Series,7.5,"Drama, Legal, Comedy",Legal High (2022) Season 2 follows the dramatic and comedic courtroom adventures of a brilliant lawyer navigating high-profile cases in Hindi.,https://m.media-amazon.com/images/M/MV5BY2QyNjUyN2MtMjRiNC00ZmFiLTg0YjQtNTQ3MWQ3MmQ4NWIzXkEyXkFqcGc@._V1_.jpg,2022,Approx. 40–50 min/episode,WEBSERIES
546,Blood Sex and Royalty (2022) Hindi Web Series,7.1,"Drama, Historical, Thriller","Blood Sex and Royalty (2022) depicts political intrigue and dark family secrets in a dramatic, thrilling setting in Hindi.",xxxx,2022,Approx. 40–50 min/episode,WEBSERIES
547,Wednesday (2022) Hindi Web Series,8,"Mystery, Drama, Fantasy","Wednesday (2022) is a Hindi adaptation exploring Wednesday Addams' adventures in a dark, mysterious academy filled with secrets.",https://m.media-amazon.com/images/M/MV5BMDE1NjNmZjgtZTg0OC00NjkxLWEzYzItMDNkMTc3YjgxZWQyXkEyXkFqcGc@._V1_FMjpg_UX1000_.jpg,2022,Approx. 40–50 min/episode,WEBSERIES
548,I Hate Christmas (2022) Hindi Web Series,6.9,"Comedy, Drama, Holiday","I Hate Christmas (2022) follows hilarious and heartfelt events around Christmas, with quirky characters navigating holiday chaos in Hindi.",xxxx,2022,Approx. 20–30 min/episode,WEBSERIES
549,Fauda (2019) Season 3 Hindi Web Series,8.3,"Action, Thriller, Drama","Fauda (2019) Season 3 follows covert counter-terrorism operations, high-stakes missions, and intense drama in Hindi.",https://m.media-amazon.com/images/M/MV5BODlhY2MzYjgtOThlMy00NWU5LWJmMTUtMmEyMzhjYWQxNzBiXkEyXkFqcGc@._V1_.jpg,2019,Approx. 40–50 min/episode,WEBSERIES
550,Willow (2022) Hindi Web Series,7.5,"Fantasy, Adventure, Drama","Willow (2022) is a Hindi web series following epic adventures in a magical world, featuring heroes, villains, and fantastical quests.",https://m.media-amazon.com/images/M/MV5BM2EwZjkxODgtY2FjNy00M2NiLThmZmItMDlmNGFjMjgzODFkXkEyXkFqcGc@._V1_FMjpg_UX1000_.jpg,2022,Approx. 40–50 min/episode,WEBSERIES
551,Alice in Borderland (2020) Hindi Web Series,8,"Thriller, Sci-Fi, Action",Alice in Borderland (2020) is a Hindi adaptation of the popular series where players must survive deadly games in a mysterious alternate Tokyo.,xxxx,2020,Approx. 40–50 min/episode,WEBSERIES
552,Singles Inferno (2022) Season 2 Hindi Web Series,7.2,"Reality, Romance, Drama","Singles Inferno (2022) Season 2 is a Hindi web series showing singles competing, forming relationships, and facing challenges on a tropical island.",https://m.media-amazon.com/images/M/MV5BNzAwNzZkNzEtYzEwYS00MWZjLWFjNzUtZTU0ZDFhN2EwYTM4XkEyXkFqcGc@._V1_FMjpg_UX1000_.jpg,2022,Approx. 40–50 min/episode,WEBSERIES
553,Paradise (2021) Hindi Web Series,7,"Drama, Thriller","Paradise (2021) Hindi Web Series explores the dark secrets of a mysterious island resort, combining drama and suspense in each episode.",https://m.media-amazon.com/images/M/MV5BZWIzNDc5YTgtNjlkOS00YmEwLWIyMzQtMjc5MGUyZjk5NTYzXkEyXkFqcGc@._V1_FMjpg_UX1000_.jpg,2021,Approx. 40–50 min/episode,WEBSERIES
554,Chainsaw Man (2022) Web Series,8.2,"Action, Horror, Supernatural","Chainsaw Man (2022) is a web series about Denji, a young devil hunter, who merges with his pet devil Pochita and battles other devils in a dark, thrilling world.",https://m.media-amazon.com/images/M/MV5BZGY2ZTM2MWMtNzA2OS00ZjJlLWIwZTMtMDBhN2EwYjZjZjEyXkEyXkFqcGc@._V1_.jpg,2022,Approx. 20–25 min/episode,WEBSERIES
555,Reacher (2022) Web Series,7.8,"Action, Thriller, Crime","Reacher (2022) follows Jack Reacher, a former military policeman, as he investigates dangerous criminal activities, uncovering conspiracies and facing life-threatening challenges.",https://m.media-amazon.com/images/M/MV5BN2MzZDU0MzItZjg0YS00Mzc3LTlhMjctZGIzM2FhOGM2MDBhXkEyXkFqcGc@._V1_.jpg,2022,Approx. 45–50 min/episode,WEBSERIES
556,Somebody (2022) Hindi Web Series,7.4,"Drama, Thriller","Somebody (2022) is a Hindi web series where mysterious events unfold among a group of strangers, revealing secrets, suspense, and dramatic twists.",xxxx,2022,Approx. 30–40 min/episode,WEBSERIES
